publishDate,hToneOnePN,hToneTwoPN,toneOnePN,toneOneAP,toneOneSW,toneOneOU,toneTwoPN,toneTwoAP,toneTwoSW,toneTwoOU
2015-10-30T21:25:06.000+01:00,7.608695652173913,0.7676767676767676,2.798045602605863,1.695517774343122,6.128301886792453,1.5919117647058822,0.4734133790737564,0.2580275229357798,0.7194282689253574,0.22836879432624113
2015-08-04T21:55:06.000+02:00,7.571428571428571,0.7666666666666667,2.5348837209302326,1.9189765458422174,5.599206349206349,1.9314420803782506,0.4342105263157895,0.3148283418553689,0.6969332531569453,0.317741935483871
2015-05-01T21:00:10.000+02:00,7.977777777777778,0.7772277227722773,2.7563025210084033,1.7902097902097902,5.270408163265306,1.7673267326732673,0.46756152125279643,0.2832080200501253,0.6810414971521562,0.2772808586762075
2015-02-10T21:13:08.000+01:00,7.195121951219512,0.7559523809523809,3.0655021834061134,2.0483870967741935,5.191709844559585,1.5133928571428572,0.5080558539205156,0.3439153439153439,0.6769874476987447,0.20426287744227353
2014-11-04T20:16:05.000+01:00,4.924242424242424,0.6624040920716112,2.7044534412955468,1.7975951903807614,3.875,1.6758104738154613,0.4601092896174863,0.2851002865329513,0.5897435897435898,0.25256290773532153
2014-08-05T22:34:02.000+02:00,7.911111111111111,0.7755610972568578,2.550359712230216,1.6991304347826086,4.125448028673835,1.775609756097561,0.43667679837892603,0.25902061855670105,0.6097902097902098,0.27943760984182775
2014-06-18T20:03:07.000+02:00,12.533333333333333,0.8522167487684729,3.25,1.6798418972332017,4.098484848484849,2.091549295774648,0.5294117647058824,0.2536873156342183,0.6077265973254086,0.3530751708428246
2014-05-20T18:47:09.000+02:00,18.22222222222222,0.8959537572254336,4.166666666666667,1.5824175824175823,6.403225806451613,2.389473684210526,0.6129032258064516,0.225531914893617,0.7298474945533769,0.40993788819875776
2014-05-02T21:31:06.000+02:00,6.366666666666666,0.7285067873303167,2.3212121212121213,1.7691056910569105,4.169491525423729,1.7525150905432596,0.3978102189781022,0.27774515560775104,0.6131147540983607,0.2733918128654971
2014-02-11T18:58:05.000+01:00,6.36734693877551,0.7285318559556787,2.831460674157303,1.8196078431372549,4.497907949790795,1.9116883116883117,0.4780058651026393,0.2906815020862309,0.6362252663622526,0.31311329170383584
2013-12-19T03:49:07.000+01:00,9.926605504587156,0.81696053736356,3.474053295932679,1.8796992481203008,4.644472361809045,1.8100189035916825,0.5529780564263322,0.30548302872062666,0.6456710438459826,0.2882610158089472
2013-11-05T17:39:03.000+01:00,5.448979591836735,0.689873417721519,3.3045977011494254,1.7008547008547008,4.815,1.581151832460733,0.5353805073431241,0.25949367088607594,0.6560619088564058,0.22515212981744423
2013-09-10T20:39:03.000+02:00,6.533333333333333,0.7345132743362832,2.6530612244897958,1.8083333333333333,3.3597122302158273,1.5588235294117647,0.45251396648044695,0.2878338278931751,0.5412541254125413,0.21839080459770116
2013-08-06T19:32:04.000+02:00,8.0,0.7777777777777778,2.794776119402985,1.855595667870036,4.696850393700787,1.937799043062201,0.4729596853490659,0.2996207332490518,0.6489288182446441,0.31921824104234525
2013-06-12T20:49:04.000+02:00,13.307692307692308,0.8602150537634409,4.175675675675675,1.7130801687763713,4.6068376068376065,2.1,0.6135770234986945,0.26283048211508553,0.6432926829268293,0.3548387096774194
2013-05-21T17:28:01.000+02:00,10.15,0.820627802690583,3.2074074074074073,1.9501661129568106,3.976878612716763,1.6245059288537549,0.5246478873239436,0.32207207207207206,0.5981416957026713,0.23795180722891565
2013-05-01T19:01:58.000+02:00,5.8431372549019605,0.7077363896848138,2.8151260504201683,2.1796536796536796,4.581967213114754,1.7991071428571428,0.47577092511013214,0.371000680735194,0.6417033773861968,0.28548644338118023
2013-02-06T18:21:07.000+01:00,7.82051282051282,0.7732558139534884,2.3468468468468466,1.7358078602620088,4.632075471698113,1.8083989501312336,0.40242261103633914,0.26895450917797287,0.644891122278057,0.28785046728971964
2012-12-13T23:40:04.000+01:00,6.378698224852071,0.7289494787489976,3.043942992874109,1.9275092936802973,4.3702460850111855,1.664804469273743,0.5054331864904552,0.31682539682539684,0.6275775880024995,0.24947589098532494
2012-11-06T17:50:04.000+01:00,6.488372093023256,0.7329192546583851,2.091240875912409,1.8349056603773586,4.255605381165919,1.6187989556135771,0.3530106257378985,0.2945091514143095,0.6194539249146758,0.23629112662013957
2012-08-08T16:32:03.000+02:00,8.078947368421053,0.7797101449275362,2.7435897435897436,1.7102040816326531,4.9363636363636365,1.7667560321715818,0.4657534246575342,0.2620481927710843,0.663093415007657,0.2771317829457364
2012-05-02T21:00:06.000+02:00,5.481481481481482,0.6914285714285714,1.958100558659218,1.904,4.683018867924528,1.835920177383592,0.323890462700661,0.31129476584022037,0.648074369189907,0.2947615324472244
2012-02-08T20:40:05.000+01:00,5.711538461538462,0.7020057306590258,2.197952218430034,1.9096774193548387,4.605042016806722,1.7370892018779343,0.37459978655282816,0.31263858093126384,0.6431784107946027,0.2692967409948542
2011-12-20T21:00:00.000+01:00,7.235294117647059,0.7571428571428571,2.3590568060021435,1.8824675324675324,4.430188679245283,1.8375116063138348,0.40459476707083597,0.30615003379139444,0.6316886726893676,0.2951570680628272
2011-11-03T18:20:10.000+01:00,5.961538461538462,0.712707182320442,2.2752808988764044,1.9423423423423423,4.34006734006734,1.681564245810056,0.3893653516295026,0.320269442743417,0.6254728877679697,0.25416666666666665
2011-08-04T20:40:10.000+02:00,5.492063492063492,0.6919315403422983,2.5913978494623655,1.7024221453287198,4.864661654135339,1.849894291754757,0.4431137724550898,0.2599231754161332,0.658974358974359,0.29821958456973297
2011-05-05T20:50:20.000+02:00,6.0754716981132075,0.7173333333333334,2.562043795620438,1.8303393213572854,5.37962962962963,1.8,0.4385245901639344,0.2933709449929478,0.6865021770682148,0.2857142857142857
2011-02-03T21:10:13.000+01:00,4.043956043956044,0.6034858387799564,2.1740331491712706,1.7310030395136777,5.11986301369863,1.6630824372759856,0.3698868581375109,0.2676683361157485,0.6731952993844432,0.2489905787348587
2010-11-03T19:05:10.000+01:00,4.56140350877193,0.6403785488958991,1.9895470383275262,1.8975501113585747,3.7209302325581395,1.7561521252796422,0.331002331002331,0.30976172175249805,0.5763546798029556,0.27435064935064934
2010-07-29T10:54:11.000+02:00,2.5375,0.43462897526501765,2.8472222222222223,1.7184035476718404,4.391705069124424,1.5672371638141809,0.48014440433212996,0.2642740619902121,0.629059829059829,0.22095238095238096
2010-05-05T03:40:16.000+02:00,3.5441176470588234,0.5598705501618123,2.3607142857142858,1.7969348659003832,4.066914498141264,1.5753424657534247,0.40488841657810837,0.28493150684931506,0.6052824651504035,0.22340425531914893
2010-02-08T22:48:08.000+01:00,4.923076923076923,0.6623376623376623,2.4509090909090907,1.7782101167315174,4.445283018867925,1.8514851485148516,0.4204425711275026,0.2801120448179272,0.6327096327096328,0.2986111111111111
2009-11-05T19:18:08.000+01:00,4.466666666666667,0.6341463414634146,2.12111801242236,1.675,3.643835616438356,1.8549107142857142,0.3592039800995025,0.2523364485981308,0.5693215339233039,0.29945269741985925
2009-08-04T19:34:12.000+02:00,5.39622641509434,0.6873156342182891,1.8092307692307692,1.7386831275720165,3.457627118644068,1.9129353233830846,0.28806133625410735,0.2697220135236664,0.5513307984790875,0.3134073441502989
2009-05-05T22:58:22.000+02:00,5.218181818181818,0.6783625730994152,2.16988416988417,1.711340206185567,3.4586206896551723,1.4871794871794872,0.3690621193666261,0.2623574144486692,0.551430781129157,0.1958762886597938
2009-02-19T19:03:22.000+01:00,6.675,0.739413680781759,2.7106598984771573,1.7302325581395348,3.638211382113821,1.5402597402597402,0.46101231190150477,0.2674616695059625,0.5687992988606485,0.21267893660531698
2008-10-30T21:14:09.000+01:00,4.083333333333333,0.6065573770491803,2.138364779874214,1.6909722222222223,3.1694444444444443,1.4863157894736843,0.3627254509018036,0.2567741935483871,0.5203197868087941,0.1955969517358171
2008-07-31T18:28:18.000+02:00,7.7894736842105265,0.7724550898203593,2.9752475247524752,1.659043659043659,4.6960352422907485,1.9313984168865435,0.49688667496886674,0.24784988272087569,0.6488785769528229,0.3177317731773177
2008-05-01T18:47:07.000+02:00,7.416666666666667,0.7623762376237624,2.826530612244898,1.5714285714285714,4.230434782608696,2.0241286863270775,0.47733333333333333,0.2222222222222222,0.6176226101413134,0.33865248226950356
2008-01-31T22:34:21.000+01:00,5.467741935483871,0.6907730673316709,2.2435530085959887,1.6764227642276424,4.315625,1.739463601532567,0.3833922261484099,0.25273390036452004,0.623750734861846,0.2699300699300699
2007-11-01T18:54:20.000+01:00,6.761904761904762,0.7423312883435583,2.2061855670103094,2.0697674418604652,3.985611510791367,1.6644736842105263,0.3762057877813505,0.3484848484848485,0.5988455988455988,0.24938271604938272
2007-08-02T19:36:00.000+02:00,5.711864406779661,0.702020202020202,2.0471014492753623,1.6653846153846155,3.495145631067961,2.034063260340633,0.3436385255648038,0.24963924963924963,0.5550755939524838,0.3408179631114675
2007-05-08T21:07:21.000+02:00,4.867924528301887,0.6591639871382636,2.3233082706766917,1.8352713178294573,3.404320987654321,1.7196652719665273,0.39819004524886875,0.29460013670539986,0.5459004905395936,0.26461538461538464
2007-02-01T19:22:08.000+01:00,6.351351351351352,0.7279411764705882,2.3452914798206277,1.963060686015831,4.285714285714286,1.6801242236024845,0.40214477211796246,0.3250222617987533,0.6216216216216216,0.253765932792584
2006-11-02T15:42:52.000+01:00,7.578947368421052,0.7668711656441718,2.72972972972973,1.70625,6.566666666666666,2.3142857142857145,0.463768115942029,0.26096997690531176,0.73568281938326,0.39655172413793105
2006-08-03T19:01:59.000+02:00,9.72,0.8134328358208955,2.6341463414634148,1.8507462686567164,4.411428571428571,1.671280276816609,0.44966442953020136,0.29842931937172773,0.6304118268215417,0.25129533678756477
2006-05-04T17:44:29.000+02:00,3.4516129032258065,0.5507246376811594,2.5762711864406778,1.9263157894736842,3.8177777777777777,1.9120521172638436,0.44075829383886256,0.31654676258992803,0.584870848708487,0.3131991051454139
2006-02-06T16:52:34.000+01:00,5.488372093023256,0.6917562724014337,2.155893536121673,1.694,4.78743961352657,2.196480938416422,0.36626506024096384,0.25760950259836674,0.654424040066778,0.3743119266055046
